qseqid	sseqid	nident	pident	positive	ppos	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
f3c899213c7cd909b3d0_mega	0683b523b07cc7f5d25a_mega	18	39.13	27	58.7	46	28	0	2	47	2	47	6.46e-05	30.8
f3c899213c7cd909b3d0_mega	1eae55ac7c2ce0096550_mega	16	45.714	23	65.71	35	19	0	5	39	5	39	8.68e-05	30.4
f3c899213c7cd909b3d0_mega	d99a02b92b339d00a1f3_mega	13	32.5	25	62.5	40	27	0	5	44	5	44	0.000389	28.9
f3c899213c7cd909b3d0_mega	37385d53c7287c92cb64_mega	15	38.462	24	61.54	39	24	0	5	43	5	43	0.000468	28.5
f3c899213c7cd909b3d0_mega	37385d53c7287c92cb64_mega	15	40.541	20	54.05	37	12	2	11	47	4	30	7.1	17.7
f3c899213c7cd909b3d0_mega	b55111fd2532edab2f32_mega	20	45.455	28	63.64	44	24	0	4	47	4	47	0.00057	28.1
f3c899213c7cd909b3d0_mega	ab8ca75a4706bee0e1be_mega	18	43.902	27	65.85	41	23	0	4	44	4	44	0.000873	27.7
f3c899213c7cd909b3d0_mega	e956a2efb0909ab92844_mega	19	43.182	27	61.36	44	24	1	4	47	4	46	0.001	27.7
f3c899213c7cd909b3d0_mega	a1cf1e9a9ccccdad210b_mega	13	35.135	23	62.16	37	24	0	11	47	11	47	0.001	27.7
f3c899213c7cd909b3d0_mega	8495ab356d479fadd825_mega	13	40.625	17	53.12	32	19	0	2	33	2	33	0.002	26.6
f3c899213c7cd909b3d0_mega	8d3bad3adeec8e68552c_mega	11	68.75	13	81.25	16	5	0	32	47	32	47	0.013	25.0
f3c899213c7cd909b3d0_mega	9fde9fbe99e27ae4d7a2_mega	11	42.308	18	69.23	26	15	0	18	43	1	26	0.036	23.5
f3c899213c7cd909b3d0_mega	84b158c831be39e08b7e_mega	9	33.333	19	70.37	27	18	0	18	44	1	27	0.048	23.5
f3c899213c7cd909b3d0_mega	4e45d89f751cf847892e_mega	15	36.585	20	48.78	41	15	1	18	47	1	41	0.049	23.5
f3c899213c7cd909b3d0_mega	4e45d89f751cf847892e_mega	8	26.667	18	60.0	30	20	1	1	30	14	41	3.2	18.9
f3c899213c7cd909b3d0_mega	8fee364d38b29db2368b_mega	9	42.857	18	85.71	21	12	0	11	31	38	58	0.054	23.5
f3c899213c7cd909b3d0_mega	670a2ae7d6c305e140fa_mega	21	47.727	24	54.55	44	21	2	4	47	4	45	0.084	22.7
f3c899213c7cd909b3d0_mega	bdb42f8d0a00c69c4beb_mega	14	50.0	17	60.71	28	13	1	5	32	5	31	0.086	22.7
f3c899213c7cd909b3d0_mega	b8f16633dcfd874410e2_mega	11	39.286	17	60.71	28	16	1	3	30	1	27	0.16	21.9
f3c899213c7cd909b3d0_mega	d8e7bfe3afda758bc55d_mega	10	34.483	17	58.62	29	18	1	3	31	1	28	0.41	20.8
f3c899213c7cd909b3d0_mega	b6ffa306d419674b8797_mega	16	47.059	24	70.59	34	15	1	1	34	4	34	0.66	20.4
f3c899213c7cd909b3d0_mega	3549fe4075ac64b0729e_mega	8	28.571	18	64.29	28	19	1	4	31	2	28	0.96	20.0
f3c899213c7cd909b3d0_mega	d8679dd62953a75cb76c_mega	11	29.73	18	48.65	37	25	1	3	39	1	36	1.1	20.0
f3c899213c7cd909b3d0_mega	9701477f9b34286b3cc6_tmdbs	9	36.0	15	60.0	25	16	0	20	44	1227	1251	2.7	19.6
f3c899213c7cd909b3d0_mega	9701477f9b34286b3cc6_tmdbs	6	42.857	11	78.57	14	8	0	34	47	581	594	3.7	19.2
f3c899213c7cd909b3d0_mega	9701477f9b34286b3cc6_tmdbs	5	35.714	12	85.71	14	9	0	34	47	52	65	7.6	18.1
f3c899213c7cd909b3d0_mega	3f86443ee52b2ce7d48c_mega	9	45.0	12	60.0	20	11	0	4	23	4	23	3.6	18.5
f3c899213c7cd909b3d0_mega	6238ad4b191888084327_mega	9	37.5	15	62.5	24	15	0	18	41	1	24	4.0	18.5
f3c899213c7cd909b3d0_mega	db1ad4aa9fd8036c8356_mega	10	50.0	13	65.0	20	10	0	17	36	1	20	4.2	18.5
f3c899213c7cd909b3d0_mega	72995db313889f3185a9_mega	18	43.902	25	60.98	41	19	1	5	41	5	45	4.3	18.5
f3c899213c7cd909b3d0_mega	485b43f7b0654a4ea9f6_tmdbs	9	64.286	10	71.43	14	5	0	32	45	218	231	4.8	18.9
f3c899213c7cd909b3d0_mega	daa9069231b98975a602_mega	5	29.412	11	64.71	17	12	0	14	30	13	29	5.1	18.5
f3c899213c7cd909b3d0_mega	e02374df322a31bb6778_S2648	5	41.667	9	75.0	12	7	0	35	46	34	45	9.6	17.7
f3c899213c7cd909b3d0_mega	69f8f7667ca9d9651380_mega	8	29.63	15	55.56	27	18	1	4	30	2	27	10.0	17.3
891a910f35a826b0b926_mega	891a910f35a826b0b926_mega	47	100.0	47	100.0	47	0	0	1	47	1	47	1.41e-29	92.8
891a910f35a826b0b926_mega	d99a02b92b339d00a1f3_mega	21	51.22	30	73.17	41	20	0	4	44	4	44	1.67e-10	44.7
891a910f35a826b0b926_mega	0290270c19f53436259c_mega	21	50.0	29	69.05	42	21	0	1	42	1	42	8.21e-10	43.1
891a910f35a826b0b926_mega	a783f706d7f21559ac54_mega	20	45.455	29	65.91	44	24	0	4	47	4	47	5.19e-09	41.2
891a910f35a826b0b926_mega	86943167f2fbccc9c77f_mega	22	46.809	30	63.83	47	25	0	1	47	1	47	8.89e-09	40.4
891a910f35a826b0b926_mega	44bf84300214437370f2_mega	21	52.5	28	70.0	40	19	0	1	40	1	40	1.07e-08	40.4
891a910f35a826b0b926_mega	03bcf07e405602e56cec_mega	21	44.681	29	61.7	47	26	0	1	47	1	47	8.61e-08	38.1
891a910f35a826b0b926_mega	baa786625613db6499a9_mega	20	42.553	27	57.45	47	27	0	1	47	1	47	4.09e-07	36.2
891a910f35a826b0b926_mega	f3c899213c7cd909b3d0_mega	16	36.364	27	61.36	44	28	0	2	45	2	45	6.77e-07	35.8
891a910f35a826b0b926_mega	004c6498b9c7cb030949_mega	19	43.182	28	63.64	44	25	0	2	45	2	45	2.52e-06	34.3
891a910f35a826b0b926_mega	8495ab356d479fadd825_mega	14	43.75	20	62.5	32	18	0	2	33	2	33	4.41e-06	33.5
891a910f35a826b0b926_mega	980e58102db571d945be_mega	18	39.13	27	58.7	46	28	0	2	47	2	47	4.66e-06	33.5
891a910f35a826b0b926_mega	a1cf1e9a9ccccdad210b_mega	19	40.426	28	59.57	47	28	0	1	47	1	47	1.33e-05	32.3
891a910f35a826b0b926_mega	686722b5ad268618ad09_mega	18	42.857	27	64.29	42	24	0	4	45	4	45	1.44e-05	32.3
891a910f35a826b0b926_mega	b55111fd2532edab2f32_mega	22	46.809	31	65.96	47	25	0	1	47	1	47	1.77e-05	32.0
891a910f35a826b0b926_mega	17b7b4dc592c3a34b8dc_mega	17	39.535	23	53.49	43	26	0	2	44	2	44	0.000153	29.6
891a910f35a826b0b926_mega	37385d53c7287c92cb64_mega	14	32.558	26	60.47	43	29	0	3	45	3	45	0.00028	29.3
891a910f35a826b0b926_mega	0683b523b07cc7f5d25a_mega	16	41.026	27	69.23	39	21	1	9	47	11	47	0.000326	28.9
891a910f35a826b0b926_mega	c6dc2bed80feacc4db44_mega	14	35.897	22	56.41	39	25	0	5	43	5	43	0.000478	28.5
891a910f35a826b0b926_mega	36aa1cba523e416afaf7_mega	16	35.556	29	64.44	45	26	1	1	45	1	42	0.000528	28.5
891a910f35a826b0b926_mega	1135bea5c276d69d7a24_mega	15	33.333	25	55.56	45	30	0	3	47	3	47	0.001	27.7
891a910f35a826b0b926_mega	ab8ca75a4706bee0e1be_mega	19	44.186	32	74.42	43	24	0	5	47	5	47	0.002	26.9
891a910f35a826b0b926_mega	84bb4dfd31c4c48478aa_mega	15	34.091	27	61.36	44	29	0	4	47	4	47	0.002	26.9
891a910f35a826b0b926_mega	8d3bad3adeec8e68552c_mega	19	46.341	27	65.85	41	22	0	4	44	4	44	0.004	26.2
891a910f35a826b0b926_mega	c2e75d304930345757cc_mega	15	41.667	24	66.67	36	21	0	12	47	12	47	0.005	25.8
891a910f35a826b0b926_mega	cfbf4e2b7857997f40fc_mega	12	36.364	20	60.61	33	21	0	2	34	2	34	0.007	25.4
891a910f35a826b0b926_mega	1eae55ac7c2ce0096550_mega	13	37.143	23	65.71	35	22	0	5	39	5	39	0.013	25.0
891a910f35a826b0b926_mega	bdb42f8d0a00c69c4beb_mega	14	43.75	19	59.38	32	17	1	1	32	1	31	0.047	23.5
891a910f35a826b0b926_mega	cf0c471da2ea384ad725_mega	10	55.556	13	72.22	18	8	0	17	34	17	34	0.092	22.7
891a910f35a826b0b926_mega	9f8b34a2ab6a2ebe2893_mega	12	37.5	23	71.88	32	18	1	15	46	14	43	0.12	22.3
891a910f35a826b0b926_mega	9f8b34a2ab6a2ebe2893_mega	7	43.75	11	68.75	16	9	0	25	40	8	23	9.2	17.3
891a910f35a826b0b926_mega	7e58ce4e67e214a63878_mega	10	71.429	11	78.57	14	4	0	13	26	26	39	0.54	20.8
891a910f35a826b0b926_mega	316382aca085604d9645_S669	7	25.926	14	51.85	27	20	0	19	45	95	121	0.68	21.2
891a910f35a826b0b926_mega	0961b3c1d9053b729f39_tmdbs	11	39.286	16	57.14	28	17	0	16	43	13	40	0.96	20.8
891a910f35a826b0b926_mega	f2d9cb6bb1b426f04ab9_mega	7	50.0	11	78.57	14	7	0	12	25	25	38	2.4	18.9
891a910f35a826b0b926_mega	6460df9146c2fbcafd7a_tmdbs	7	33.333	13	61.9	21	14	0	7	27	27	47	2.5	19.6
891a910f35a826b0b926_mega	6460df9146c2fbcafd7a_fireprot	7	33.333	13	61.9	21	14	0	7	27	27	47	2.5	19.6
891a910f35a826b0b926_mega	c6375da4941592f90d40_tmdbs	7	33.333	13	61.9	21	14	0	7	27	26	46	2.7	19.2
891a910f35a826b0b926_mega	c6375da4941592f90d40_tmdbm	7	33.333	13	61.9	21	14	0	7	27	26	46	2.7	19.2
891a910f35a826b0b926_mega	84b158c831be39e08b7e_mega	11	34.375	17	53.12	32	19	1	15	46	14	43	2.7	18.9
891a910f35a826b0b926_mega	b650af5d6e204da1ced2_tmdbs	7	33.333	13	61.9	21	14	0	7	27	25	45	2.8	19.2
891a910f35a826b0b926_mega	b650af5d6e204da1ced2_S2648	7	33.333	13	61.9	21	14	0	7	27	25	45	2.8	19.2
891a910f35a826b0b926_mega	b650af5d6e204da1ced2_ptmuld	7	33.333	13	61.9	21	14	0	7	27	25	45	2.8	19.2
891a910f35a826b0b926_mega	434b9376e19f5001da13_tmdbs	9	39.13	13	56.52	23	14	0	23	45	45	67	2.9	19.2
891a910f35a826b0b926_mega	bfeed64c4099bff5afef_tmdbs	9	36.0	13	52.0	25	15	1	23	46	144	168	3.1	19.2
891a910f35a826b0b926_mega	bfeed64c4099bff5afef_fireprot	9	36.0	13	52.0	25	15	1	23	46	144	168	3.1	19.2
891a910f35a826b0b926_mega	a51a050e19cedb8f459e_S2648	9	36.0	13	52.0	25	15	1	23	46	144	168	3.1	19.2
891a910f35a826b0b926_mega	541e2de3a58f2c2c57fa_mega	11	45.833	17	70.83	24	12	1	23	45	19	42	3.3	18.5
891a910f35a826b0b926_mega	0264fc990d03b2979fe6_mega	13	30.233	24	55.81	43	28	1	5	45	3	45	3.8	18.5
891a910f35a826b0b926_mega	c6fb2e623e46b5a9b16e_tmdbs	9	42.857	13	61.9	21	12	0	17	37	217	237	4.3	18.9
891a910f35a826b0b926_mega	59d65f6d0ae80a3ee858_tmdbs	9	42.857	13	61.9	21	12	0	17	37	217	237	4.3	18.9
891a910f35a826b0b926_mega	c6fb2e623e46b5a9b16e_tmdbm	9	42.857	13	61.9	21	12	0	17	37	217	237	4.3	18.9
891a910f35a826b0b926_mega	c6fb2e623e46b5a9b16e_fireprot	9	42.857	13	61.9	21	12	0	17	37	217	237	4.3	18.9
891a910f35a826b0b926_mega	21df8dd8a887bdde6950_S2648	9	42.857	13	61.9	21	12	0	17	37	216	236	4.3	18.9
891a910f35a826b0b926_mega	a486cf594afa77326155_ptmuld	9	42.857	13	61.9	21	12	0	17	37	215	235	4.4	18.9
891a910f35a826b0b926_mega	2aececc841825bf563c4_mega	19	40.426	26	55.32	47	26	1	3	47	1	47	4.9	18.1
891a910f35a826b0b926_mega	5ac5d08cf6e0eab739f0_mega	7	33.333	12	57.14	21	14	0	12	32	43	63	6.6	18.1
891a910f35a826b0b926_mega	2a9d1393bb10ad0ef7e3_mega	7	50.0	12	85.71	14	7	0	14	27	18	31	7.3	17.7
891a910f35a826b0b926_mega	838f66ded8774295d797_tmdbs	6	60.0	7	70.0	10	4	0	31	40	200	209	8.1	18.1
891a910f35a826b0b926_mega	838f66ded8774295d797_fireprot	6	60.0	7	70.0	10	4	0	31	40	200	209	8.1	18.1
891a910f35a826b0b926_mega	5dc90be0c80727aa7eae_mega	8	53.333	10	66.67	15	7	0	29	43	28	42	8.7	17.7
891a910f35a826b0b926_mega	0088e8a9cce6e7d12132_Myoglobin	8	50.0	10	62.5	16	8	0	28	43	77	92	8.7	18.1
891a910f35a826b0b926_mega	0088e8a9cce6e7d12132_fireprot	8	50.0	10	62.5	16	8	0	28	43	77	92	8.7	18.1
891a910f35a826b0b926_mega	543074f84e2e817e45e4_tmdbs	8	50.0	10	62.5	16	8	0	28	43	76	91	9.0	18.1
891a910f35a826b0b926_mega	543074f84e2e817e45e4_tmdbm	8	50.0	10	62.5	16	8	0	28	43	76	91	9.0	18.1
891a910f35a826b0b926_mega	543074f84e2e817e45e4_S2648	8	50.0	10	62.5	16	8	0	28	43	76	91	9.0	18.1
891a910f35a826b0b926_mega	543074f84e2e817e45e4_ptmuld	8	50.0	10	62.5	16	8	0	28	43	76	91	9.0	18.1
891a910f35a826b0b926_mega	944287963b9722d68f6e_S669	10	45.455	12	54.55	22	8	1	29	46	10	31	9.4	18.1
891a910f35a826b0b926_mega	944287963b9722d68f6e_fireprot	10	45.455	12	54.55	22	8	1	29	46	10	31	9.4	18.1
a1cf1e9a9ccccdad210b_mega	a1cf1e9a9ccccdad210b_mega	47	100.0	47	100.0	47	0	0	1	47	1	47	2.4100000000000003e-27	87.4
a1cf1e9a9ccccdad210b_mega	0290270c19f53436259c_mega	22	46.809	32	68.09	47	25	0	1	47	1	47	7.52e-10	43.1
a1cf1e9a9ccccdad210b_mega	03bcf07e405602e56cec_mega	23	48.936	31	65.96	47	24	0	1	47	1	47	9.17e-10	43.1
a1cf1e9a9ccccdad210b_mega	86943167f2fbccc9c77f_mega	22	46.809	32	68.09	47	25	0	1	47	1	47	2.69e-09	41.6
a1cf1e9a9ccccdad210b_mega	004c6498b9c7cb030949_mega	19	40.426	30	63.83	47	28	0	1	47	1	47	5.68e-08	38.5
a1cf1e9a9ccccdad210b_mega	980e58102db571d945be_mega	17	36.957	27	58.7	46	29	0	2	47	2	47	9.51e-07	35.4
a1cf1e9a9ccccdad210b_mega	c6dc2bed80feacc4db44_mega	16	48.485	23	69.7	33	17	0	12	44	12	44	3.78e-06	33.9
a1cf1e9a9ccccdad210b_mega	1135bea5c276d69d7a24_mega	21	48.837	27	62.79	43	21	1	3	44	3	45	9.29e-06	32.7
a1cf1e9a9ccccdad210b_mega	891a910f35a826b0b926_mega	19	40.426	28	59.57	47	28	0	1	47	1	47	1.33e-05	32.3
a1cf1e9a9ccccdad210b_mega	a783f706d7f21559ac54_mega	16	34.783	29	63.04	46	30	0	2	47	2	47	1.89e-05	32.0
a1cf1e9a9ccccdad210b_mega	37385d53c7287c92cb64_mega	17	37.778	29	64.44	45	21	1	8	45	1	45	4.45e-05	31.2
a1cf1e9a9ccccdad210b_mega	cf0c471da2ea384ad725_mega	15	45.455	20	60.61	33	18	0	2	34	2	34	0.000102	30.0
a1cf1e9a9ccccdad210b_mega	baa786625613db6499a9_mega	16	39.024	26	63.41	41	24	1	7	47	8	47	0.000162	29.6
a1cf1e9a9ccccdad210b_mega	17b7b4dc592c3a34b8dc_mega	17	45.946	22	59.46	37	20	0	2	38	2	38	0.000164	29.6
a1cf1e9a9ccccdad210b_mega	cfbf4e2b7857997f40fc_mega	12	38.71	19	61.29	31	19	0	2	32	2	32	0.000473	28.5
a1cf1e9a9ccccdad210b_mega	1eae55ac7c2ce0096550_mega	12	36.364	23	69.7	33	21	0	12	44	12	44	0.000534	28.5
a1cf1e9a9ccccdad210b_mega	f3c899213c7cd909b3d0_mega	13	35.135	23	62.16	37	24	0	11	47	11	47	0.001	27.7
a1cf1e9a9ccccdad210b_mega	d99a02b92b339d00a1f3_mega	17	41.463	24	58.54	41	24	0	3	43	3	43	0.002	27.3
a1cf1e9a9ccccdad210b_mega	44bf84300214437370f2_mega	16	36.364	27	61.36	44	28	0	1	44	1	44	0.003	26.6
a1cf1e9a9ccccdad210b_mega	686722b5ad268618ad09_mega	14	30.435	24	52.17	46	32	0	2	47	2	47	0.081	22.7
a1cf1e9a9ccccdad210b_mega	8fee364d38b29db2368b_mega	13	28.261	27	58.7	46	33	0	2	47	5	50	0.085	23.1
a1cf1e9a9ccccdad210b_mega	e956a2efb0909ab92844_mega	16	44.444	23	63.89	36	19	1	12	47	12	46	0.089	22.7
a1cf1e9a9ccccdad210b_mega	541e2de3a58f2c2c57fa_mega	12	42.857	21	75.0	28	16	0	18	45	1	28	0.17	21.9
a1cf1e9a9ccccdad210b_mega	0683b523b07cc7f5d25a_mega	13	38.235	20	58.82	34	21	0	12	45	12	45	0.31	21.2
a1cf1e9a9ccccdad210b_mega	36aa1cba523e416afaf7_mega	11	24.444	25	55.56	45	31	1	1	45	1	42	0.43	21.2
a1cf1e9a9ccccdad210b_mega	84b158c831be39e08b7e_mega	8	29.63	18	66.67	27	19	0	18	44	1	27	0.68	20.4
a1cf1e9a9ccccdad210b_mega	0264fc990d03b2979fe6_mega	11	29.73	20	54.05	37	26	0	11	47	11	47	1.1	20.0
a1cf1e9a9ccccdad210b_mega	db1ad4aa9fd8036c8356_mega	11	40.741	20	74.07	27	15	1	17	43	1	26	1.5	19.6
a1cf1e9a9ccccdad210b_mega	8204dddcf7046a16c3c6_tmdbs	7	41.176	12	70.59	17	10	0	7	23	111	127	1.9	19.6
a1cf1e9a9ccccdad210b_mega	2aececc841825bf563c4_mega	10	32.258	18	58.06	31	20	1	6	36	7	36	2.1	19.2
a1cf1e9a9ccccdad210b_mega	e6c5d17a1f402d879e06_tmdbs	7	41.176	12	70.59	17	10	0	7	23	86	102	2.8	19.2
a1cf1e9a9ccccdad210b_mega	e6c5d17a1f402d879e06_S2648	7	41.176	12	70.59	17	10	0	7	23	86	102	2.8	19.2
a1cf1e9a9ccccdad210b_mega	9fde9fbe99e27ae4d7a2_mega	9	34.615	17	65.38	26	17	0	19	44	2	27	2.8	18.9
a1cf1e9a9ccccdad210b_mega	81e5638d8da8a0039678_mega	7	38.889	14	77.78	18	11	0	19	36	3	20	3.0	18.9
a1cf1e9a9ccccdad210b_mega	48418b2cd0bd07b75161_mega	9	52.941	11	64.71	17	8	0	18	34	9	25	3.5	18.5
a1cf1e9a9ccccdad210b_mega	c2e75d304930345757cc_mega	12	26.667	23	51.11	45	33	0	1	45	1	45	3.8	18.5
a1cf1e9a9ccccdad210b_mega	434b9376e19f5001da13_tmdbs	14	29.787	21	44.68	47	28	2	2	43	6	52	4.8	18.9
a1cf1e9a9ccccdad210b_mega	97ec17f0673e4f0df97a_mega	12	41.379	17	58.62	29	15	1	16	44	1	27	5.1	18.1
a1cf1e9a9ccccdad210b_mega	8495ab356d479fadd825_mega	15	41.667	21	58.33	36	21	0	12	47	12	47	8.8	17.7
e956a2efb0909ab92844_mega	e956a2efb0909ab92844_mega	47	100.0	47	100.0	47	0	0	1	47	1	47	4.25e-28	89.4
e956a2efb0909ab92844_mega	0290270c19f53436259c_mega	18	43.902	26	63.41	41	23	0	5	45	5	45	5.99e-06	33.1
e956a2efb0909ab92844_mega	1eae55ac7c2ce0096550_mega	19	47.5	26	65.0	40	20	1	5	43	5	44	6.46e-05	30.8
e956a2efb0909ab92844_mega	37385d53c7287c92cb64_mega	17	42.5	29	72.5	40	22	1	5	43	5	44	0.000312	28.9
e956a2efb0909ab92844_mega	86943167f2fbccc9c77f_mega	16	53.333	21	70.0	30	14	0	5	34	5	34	0.00054	28.5
e956a2efb0909ab92844_mega	17b7b4dc592c3a34b8dc_mega	18	40.909	28	63.64	44	23	1	4	47	4	44	0.000686	28.1
e956a2efb0909ab92844_mega	f3c899213c7cd909b3d0_mega	19	43.182	27	61.36	44	24	1	4	46	4	47	0.001	27.7
e956a2efb0909ab92844_mega	36aa1cba523e416afaf7_mega	11	36.667	20	66.67	30	19	0	5	34	5	34	0.002	27.3
e956a2efb0909ab92844_mega	03bcf07e405602e56cec_mega	17	39.535	27	62.79	43	25	1	5	46	5	47	0.006	25.8
e956a2efb0909ab92844_mega	ad16bdcff30417a85415_mega	12	48.0	19	76.0	25	13	0	19	43	3	27	0.014	24.6
e956a2efb0909ab92844_mega	004c6498b9c7cb030949_mega	13	40.625	21	65.62	32	19	0	1	32	1	32	0.018	24.6
e956a2efb0909ab92844_mega	c2e75d304930345757cc_mega	14	43.75	22	68.75	32	16	1	3	32	1	32	0.027	23.9
e956a2efb0909ab92844_mega	c6dc2bed80feacc4db44_mega	16	40.0	23	57.5	40	23	1	5	43	5	44	0.029	23.9
e956a2efb0909ab92844_mega	cf0c471da2ea384ad725_mega	13	44.828	18	62.07	29	16	0	4	32	4	32	0.033	23.9
e956a2efb0909ab92844_mega	15072e77bab5109033d2_mega	9	29.032	18	58.06	31	22	0	4	34	2	32	0.089	22.7
e956a2efb0909ab92844_mega	a1cf1e9a9ccccdad210b_mega	16	44.444	23	63.89	36	19	1	12	46	12	47	0.089	22.7
e956a2efb0909ab92844_mega	1135bea5c276d69d7a24_mega	12	42.857	17	60.71	28	16	0	5	32	5	32	0.18	21.9
e956a2efb0909ab92844_mega	bb333642cc54838f618c_mega	10	45.455	16	72.73	22	12	0	22	43	6	27	0.48	20.8
e956a2efb0909ab92844_mega	9c8f5e46afb10fdb3bb4_mega	9	56.25	14	87.5	16	7	0	29	44	13	28	0.87	20.0
e956a2efb0909ab92844_mega	19c6ef2310fbcda22ec5_S669	10	37.037	19	70.37	27	16	1	13	39	187	212	0.96	20.8
e956a2efb0909ab92844_mega	0264fc990d03b2979fe6_mega	15	36.585	23	56.1	41	25	1	7	46	7	47	0.99	20.0
e956a2efb0909ab92844_mega	74f10eb607a78c20a477_mega	11	73.333	12	80.0	15	4	0	33	47	1	15	1.0	20.0
e956a2efb0909ab92844_mega	0683b523b07cc7f5d25a_mega	10	38.462	15	57.69	26	16	0	7	32	7	32	1.5	19.6
e956a2efb0909ab92844_mega	db1ad4aa9fd8036c8356_mega	11	42.308	19	73.08	26	15	0	19	44	3	28	2.0	19.2
e956a2efb0909ab92844_mega	baa786625613db6499a9_mega	10	35.714	17	60.71	28	18	0	5	32	5	32	2.4	18.9
e956a2efb0909ab92844_mega	a9005766e3112c1dd4ce_mega	14	51.852	21	77.78	27	13	0	18	44	2	28	3.6	18.5
e956a2efb0909ab92844_mega	84b158c831be39e08b7e_mega	8	57.143	11	78.57	14	6	0	19	32	2	15	4.0	18.5
e956a2efb0909ab92844_mega	cfbf4e2b7857997f40fc_mega	10	34.483	15	51.72	29	19	0	4	32	4	32	4.9	18.1
e956a2efb0909ab92844_mega	3f86443ee52b2ce7d48c_mega	8	36.364	15	68.18	22	14	0	4	25	4	25	6.2	18.1
e956a2efb0909ab92844_mega	a783f706d7f21559ac54_mega	13	30.233	22	51.16	43	29	1	5	46	5	47	6.9	17.7
e956a2efb0909ab92844_mega	73f27ea814bf3787b30f_mega	10	52.632	12	63.16	19	9	0	28	46	25	43	9.4	17.3
0683b523b07cc7f5d25a_mega	0683b523b07cc7f5d25a_mega	47	100.0	47	100.0	47	0	0	1	47	1	47	5.56e-29	91.3
0683b523b07cc7f5d25a_mega	0264fc990d03b2979fe6_mega	20	44.444	28	62.22	45	25	0	3	47	3	47	1.76e-06	34.7
0683b523b07cc7f5d25a_mega	03bcf07e405602e56cec_mega	19	43.182	28	63.64	44	25	0	2	45	2	45	5.37e-06	33.5
0683b523b07cc7f5d25a_mega	686722b5ad268618ad09_mega	18	38.298	30	63.83	47	29	0	1	47	1	47	5.99e-06	33.1
0683b523b07cc7f5d25a_mega	17b7b4dc592c3a34b8dc_mega	16	34.783	28	60.87	46	30	0	2	47	2	47	2.55e-05	31.6
0683b523b07cc7f5d25a_mega	004c6498b9c7cb030949_mega	17	37.778	31	68.89	45	26	1	5	47	3	47	5.79e-05	30.8
0683b523b07cc7f5d25a_mega	f3c899213c7cd909b3d0_mega	18	39.13	27	58.7	46	28	0	2	47	2	47	6.46e-05	30.8
0683b523b07cc7f5d25a_mega	891a910f35a826b0b926_mega	16	41.026	27	69.23	39	21	1	11	47	9	47	0.000326	28.9
0683b523b07cc7f5d25a_mega	980e58102db571d945be_mega	15	33.333	25	55.56	45	30	0	1	45	1	45	0.00054	28.5
0683b523b07cc7f5d25a_mega	1eae55ac7c2ce0096550_mega	12	30.0	26	65.0	40	28	0	2	41	2	41	0.000551	28.5
0683b523b07cc7f5d25a_mega	9fde9fbe99e27ae4d7a2_mega	14	58.333	17	70.83	24	10	0	18	41	1	24	0.002	26.9
0683b523b07cc7f5d25a_mega	d99a02b92b339d00a1f3_mega	16	35.556	26	57.78	45	29	0	3	47	3	47	0.002	26.9
0683b523b07cc7f5d25a_mega	a783f706d7f21559ac54_mega	12	50.0	19	79.17	24	10	1	11	32	9	32	0.004	26.2
0683b523b07cc7f5d25a_mega	ab8ca75a4706bee0e1be_mega	9	50.0	13	72.22	18	9	0	30	47	30	47	0.018	24.6
0683b523b07cc7f5d25a_mega	9f8b34a2ab6a2ebe2893_mega	10	41.667	17	70.83	24	14	0	18	41	1	24	0.025	24.3
0683b523b07cc7f5d25a_mega	84bb4dfd31c4c48478aa_mega	14	29.787	26	55.32	47	33	0	1	47	1	47	0.039	23.5
0683b523b07cc7f5d25a_mega	86943167f2fbccc9c77f_mega	15	40.541	23	62.16	37	20	1	11	45	9	45	0.046	23.5
0683b523b07cc7f5d25a_mega	0290270c19f53436259c_mega	13	28.261	23	50.0	46	33	0	2	47	2	47	0.047	23.5
0683b523b07cc7f5d25a_mega	c6dc2bed80feacc4db44_mega	12	29.268	20	48.78	41	29	0	3	43	3	43	0.064	23.1
0683b523b07cc7f5d25a_mega	36aa1cba523e416afaf7_mega	14	31.818	22	50.0	44	30	0	2	45	2	45	0.082	22.7
0683b523b07cc7f5d25a_mega	d8617896391bfcb74989_mega	8	72.727	10	90.91	11	3	0	34	44	1	11	0.098	22.7
0683b523b07cc7f5d25a_mega	37385d53c7287c92cb64_mega	12	28.571	23	54.76	42	30	0	4	45	4	45	0.14	22.3
0683b523b07cc7f5d25a_mega	44bf84300214437370f2_mega	14	37.838	24	64.86	37	21	1	6	40	4	40	0.18	21.9
0683b523b07cc7f5d25a_mega	2aececc841825bf563c4_mega	18	39.13	30	65.22	46	28	0	2	47	2	47	0.18	21.9
0683b523b07cc7f5d25a_mega	c2e75d304930345757cc_mega	15	33.333	24	53.33	45	30	0	3	47	3	47	0.29	21.6
0683b523b07cc7f5d25a_mega	a1cf1e9a9ccccdad210b_mega	13	38.235	20	58.82	34	21	0	12	45	12	45	0.31	21.2
0683b523b07cc7f5d25a_mega	baa786625613db6499a9_mega	11	28.947	22	57.89	38	27	0	7	44	7	44	0.54	20.8
0683b523b07cc7f5d25a_mega	84b158c831be39e08b7e_mega	10	47.619	16	76.19	21	10	1	22	41	18	38	0.56	20.8
